external_id,email,push_enabled,marketing_opt_in,signup_date,country,attribution_source,last_purchase_at,purchase_count_90d,purchase_amount_90d,last_session_at,_segment_truth
u_003224,u_003224@example.com,0,0,2024-03-23,KR,Facebook Ads,2024-11-29,0,0,2025-01-12,At-Risk
u_007091,u_007091@example.com,0,0,2024-06-13,KR,naver_search,2024-09-19,0,0,2024-09-28,Lost
u_001261,u_001261@example.com,1,1,2022-04-03,KR,Facebook Ads,2025-01-13,6,552347,2025-03-22,Loyal
u_003657,u_003657@example.com,1,0,2022-09-30,KR,Facebook Ads,2024-10-17,0,0,2025-02-13,At-Risk
u_005580,u_005580@example.com,1,1,2024-01-17,KR,Facebook Ads,2024-10-19,0,0,2025-01-30,Hibernating
u_000627,u_000627@example.com,1,1,2023-05-05,KR,googleadwords_int,2025-03-14,9,1634238,2025-03-28,Champion
u_009660,u_009660@example.com,0,1,2023-03-24,KR,googleadwords_int,2024-09-17,0,0,2024-05-06,Lost
u_006406,u_006406@example.com,0,1,2023-04-30,KR,naver_search,2024-04-01,0,0,2024-07-03,Lost
u_011998,u_011998@example.com,0,1,2024-04-08,KR,naver_search,2024-11-18,0,0,2025-01-16,Potential
u_008001,u_008001@example.com,1,1,2024-12-12,KR,Facebook Ads,2024-02-16,0,0,2024-05-06,Lost
u_001188,u_001188@example.com,1,1,2024-01-06,KR,organic,2025-01-13,4,457226,2025-03-24,Loyal
u_006478,u_006478@example.com,1,1,2024-10-22,KR,organic,,0,0,2024-09-17,Lost
u_003855,u_003855@example.com,1,1,2022-08-22,KR,naver_search,2024-11-29,0,0,2025-02-20,At-Risk
u_013517,u_013517@example.com,1,0,2022-09-22,KR,organic,2024-11-07,0,0,2025-03-23,Potential
u_012762,u_012762@example.com,0,1,2023-09-11,KR,googleadwords_int,2025-02-19,2,230549,2025-02-15,Potential
u_010258,u_010258@example.com,1,1,2024-02-03,KR,organic,2024-04-22,0,0,2024-05-25,Lost
u_009602,u_009602@example.com,0,1,2024-01-22,KR,googleadwords_int,2024-02-24,0,0,2024-04-16,Lost
u_012885,u_012885@example.com,1,0,2023-04-08,KR,organic,2024-11-18,0,0,2025-03-09,Potential
u_005181,u_005181@example.com,1,0,2024-07-18,KR,googleadwords_int,2024-10-21,0,0,2025-01-18,Hibernating
u_004140,u_004140@example.com,1,1,2024-01-09,KR,organic,2024-10-29,0,0,2025-01-21,At-Risk
u_010686,u_010686@example.com,1,0,2025-03-07,KR,Facebook Ads,2025-03-31,1,54786,2025-03-30,New
u_003895,u_003895@example.com,1,0,2022-11-07,KR,referral,2024-11-26,0,0,2024-12-05,At-Risk
u_010573,u_010573@example.com,0,0,2025-03-05,KR,Facebook Ads,,0,0,2025-03-28,New
u_004424,u_004424@example.com,0,0,2023-10-26,KR,organic,2024-10-15,0,0,2025-01-10,At-Risk
u_003618,u_003618@example.com,1,1,2022-09-25,KR,organic,2024-12-23,0,0,2025-01-25,At-Risk
u_001922,u_001922@example.com,1,0,2023-01-06,KR,organic,2025-01-05,9,1001400,2025-03-22,Loyal
u_000027,u_000027@example.com,1,0,2024-02-03,KR,Facebook Ads,2025-02-20,5,942416,2025-03-27,Champion
u_010977,u_010977@example.com,0,1,2025-03-17,KR,organic,2025-03-26,1,88154,2025-03-25,New
u_014189,u_014189@example.com,0,1,2024-02-07,KR,naver_search,2024-11-27,0,0,2025-01-08,Potential
u_002482,u_002482@example.com,0,0,2023-03-05,KR,googleadwords_int,2024-12-09,0,0,2025-02-06,At-Risk
u_006546,u_006546@example.com,1,1,2024-03-21,KR,naver_search,,0,0,2024-06-14,Lost
u_004484,u_004484@example.com,1,1,2022-08-04,KR,organic,2024-10-10,0,0,2025-02-06,At-Risk
u_011119,u_011119@example.com,1,0,2025-03-30,KR,naver_search,2025-03-28,1,77356,2025-03-23,New
u_005441,u_005441@example.com,1,1,2024-03-18,KR,naver_search,2024-10-25,0,0,2024-12-05,Hibernating
u_013409,u_013409@example.com,1,1,2025-01-24,KR,Facebook Ads,2025-02-17,3,121161,2025-02-12,Potential
u_004663,u_004663@example.com,1,1,2022-09-15,KR,naver_search,2024-10-13,0,0,2025-02-16,Hibernating
u_001617,u_001617@example.com,1,1,2024-06-22,KR,Facebook Ads,2025-02-07,10,1173683,2025-03-26,Loyal
u_002330,u_002330@example.com,0,1,2023-05-28,KR,naver_search,2024-12-26,0,0,2024-12-26,At-Risk
u_005339,u_005339@example.com,0,0,2022-04-15,KR,googleadwords_int,2024-10-31,0,0,2025-02-01,Hibernating
u_012173,u_012173@example.com,1,1,2023-03-18,KR,googleadwords_int,2024-11-29,0,0,2025-03-06,Potential
u_007550,u_007550@example.com,0,0,2022-12-24,KR,googleadwords_int,2024-02-14,0,0,2024-02-28,Lost
u_009249,u_009249@example.com,1,0,2024-04-23,KR,googleadwords_int,,0,0,2024-06-06,Lost
u_012035,u_012035@example.com,1,1,2023-11-18,KR,Facebook Ads,2025-02-16,3,149059,2025-01-14,Potential
u_007176,u_007176@example.com,0,1,2024-06-08,KR,Facebook Ads,,0,0,2024-04-05,Lost
u_006056,u_006056@example.com,1,1,2023-01-24,KR,naver_search,2024-08-23,0,0,2024-06-09,Lost
u_011060,u_011060@example.com,1,1,2025-03-20,KR,Facebook Ads,2025-03-07,1,53181,2025-03-24,New
u_009540,u_009540@example.com,0,1,2023-03-07,KR,googleadwords_int,,0,0,2024-04-22,Lost
u_006919,u_006919@example.com,0,0,2023-01-28,KR,Facebook Ads,2024-04-28,0,0,2024-06-12,Lost
u_002552,u_002552@example.com,1,1,2023-02-20,KR,Facebook Ads,2024-11-24,0,0,2025-02-26,At-Risk
u_013418,u_013418@example.com,0,1,2024-07-19,KR,Facebook Ads,2024-11-02,0,0,2025-03-16,Potential
u_001196,u_001196@example.com,1,1,2022-12-05,KR,naver_search,2025-01-07,7,639070,2025-03-29,Loyal
u_012139,u_012139@example.com,1,1,2024-01-06,KR,googleadwords_int,2024-11-20,0,0,2025-03-05,Potential
u_001382,u_001382@example.com,1,1,2022-07-02,KR,Facebook Ads,2025-01-08,8,505212,2025-03-21,Loyal
u_000504,u_000504@example.com,1,0,2024-04-14,KR,Facebook Ads,2025-03-14,9,1629985,2025-03-27,Champion
u_007572,u_007572@example.com,0,0,2024-04-10,KR,googleadwords_int,2024-07-09,0,0,2024-02-28,Lost
u_007659,u_007659@example.com,1,1,2025-01-03,KR,googleadwords_int,,0,0,2024-04-18,Lost
u_003456,u_003456@example.com,0,1,2022-12-13,KR,naver_search,2024-11-13,0,0,2024-12-13,At-Risk
u_012791,u_012791@example.com,1,1,2022-10-25,KR,Facebook Ads,2025-01-14,3,149891,2025-03-13,Potential
u_004155,u_004155@example.com,1,0,2023-03-17,KR,organic,2024-10-25,0,0,2025-01-15,At-Risk
u_001116,u_001116@example.com,1,1,2024-02-29,KR,Facebook Ads,2025-02-04,10,664956,2025-03-28,Loyal
u_002780,u_002780@example.com,1,0,2022-06-29,KR,Facebook Ads,2024-11-03,0,0,2025-01-16,At-Risk
u_001854,u_001854@example.com,1,1,2024-07-16,KR,googleadwords_int,2025-02-27,9,977703,2025-03-28,Loyal
u_012633,u_012633@example.com,1,1,2023-12-22,KR,googleadwords_int,2024-12-05,0,0,2025-01-02,Potential
u_003449,u_003449@example.com,1,0,2024-07-16,KR,referral,2024-10-09,0,0,2024-12-25,At-Risk
u_001848,u_001848@example.com,1,1,2023-09-04,KR,naver_search,2025-02-09,7,468110,2025-03-23,Loyal
u_002650,u_002650@example.com,1,1,2024-08-12,기타,naver_search,2024-11-04,0,0,2025-01-15,At-Risk
u_006917,u_006917@example.com,0,1,2022-07-20,KR,naver_search,,0,0,2024-04-26,Lost
u_002774,u_002774@example.com,1,1,2022-08-07,KR,Facebook Ads,2024-12-20,0,0,2025-02-15,At-Risk
u_013356,u_013356@example.com,1,1,2024-03-25,KR,naver_search,2025-01-09,2,219318,2025-01-14,Potential
u_000352,u_000352@example.com,1,1,2024-09-22,KR,naver_search,2025-03-01,6,1013324,2025-03-23,Champion
u_001689,u_001689@example.com,1,0,2023-01-05,KR,naver_search,2025-02-18,9,820978,2025-03-23,Loyal
u_002149,u_002149@example.com,1,1,2025-01-10,KR,googleadwords_int,2025-02-07,5,692903,2025-03-31,Loyal
u_005896,u_005896@example.com,0,0,2022-07-12,KR,naver_search,2024-10-26,0,0,2025-02-07,Hibernating
u_008544,u_008544@example.com,1,0,2022-04-19,KR,naver_search,2024-03-01,0,0,2024-03-13,Lost
u_010709,u_010709@example.com,1,0,2025-03-23,KR,googleadwords_int,,0,0,2025-03-27,New
u_004968,u_004968@example.com,1,1,2022-12-21,KR,naver_search,2024-10-20,0,0,2025-02-12,Hibernating
u_013405,u_013405@example.com,0,0,2023-11-25,KR,naver_search,2024-12-12,0,0,2025-02-10,Potential
u_007179,u_007179@example.com,1,1,2022-06-19,KR,organic,2024-06-11,0,0,2024-07-02,Lost
u_005758,u_005758@example.com,1,0,2023-03-02,KR,googleadwords_int,2024-11-16,0,0,2024-12-23,Hibernating
u_010421,u_010421@example.com,1,0,2023-06-24,KR,naver_search,,0,0,2024-09-08,Lost
u_011348,u_011348@example.com,1,0,2025-03-22,KR,naver_search,,0,0,2025-03-24,New
u_007763,u_007763@example.com,1,1,2023-08-31,KR,Facebook Ads,2024-05-17,0,0,2024-03-25,Lost
u_003939,u_003939@example.com,0,1,2022-12-14,KR,naver_search,2024-11-29,0,0,2025-02-24,At-Risk
u_008400,u_008400@example.com,1,1,2023-11-03,KR,googleadwords_int,2024-05-05,0,0,2024-06-05,Lost
u_004630,u_004630@example.com,1,1,2023-10-06,KR,naver_search,2024-11-06,0,0,2025-01-25,Hibernating
u_011575,u_011575@example.com,1,0,2025-03-22,KR,Facebook Ads,2025-03-29,1,37066,2025-03-31,New
u_011985,u_011985@example.com,0,0,2024-11-11,KR,naver_search,2025-02-16,3,250898,2025-03-10,Potential
u_001131,u_001131@example.com,1,1,2024-07-26,KR,Facebook Ads,2025-01-25,6,702524,2025-03-23,Loyal
u_012349,u_012349@example.com,1,1,2024-08-25,KR,googleadwords_int,2025-02-23,2,73335,2025-01-01,Potential
u_000430,u_000430@example.com,1,1,2023-10-09,KR,googleadwords_int,2025-03-23,8,1868853,2025-03-31,Champion
u_012356,u_012356@example.com,1,1,2022-08-09,KR,googleadwords_int,2025-02-16,1,95720,2025-02-13,Potential
u_010305,u_010305@example.com,1,0,2022-07-24,JP,Facebook Ads,2024-02-17,0,0,2024-07-26,Lost
u_000267,u_000267@example.com,0,0,2023-06-11,KR,organic,2025-02-27,4,920258,2025-03-28,Champion
u_014861,u_014861@example.com,0,0,2023-06-05,US,googleadwords_int,2024-11-28,0,0,2025-03-21,Potential
u_007647,u_007647@example.com,0,1,2023-11-24,KR,Facebook Ads,2024-10-02,0,0,2024-06-17,Lost
u_004042,u_004042@example.com,1,1,2022-10-30,KR,naver_search,2024-11-20,0,0,2024-12-16,At-Risk
u_011737,u_011737@example.com,1,0,2023-08-08,KR,naver_search,2024-12-06,0,0,2025-01-16,Potential
u_005413,u_005413@example.com,1,1,2025-01-21,KR,organic,2024-10-13,0,0,2024-12-21,Hibernating
u_005638,u_005638@example.com,1,1,2023-07-03,KR,Facebook Ads,2024-10-27,0,0,2024-12-18,Hibernating
u_001575,u_001575@example.com,1,0,2022-06-24,KR,referral,2025-01-16,7,943156,2025-03-26,Loyal
u_002313,u_002313@example.com,1,1,2023-06-12,KR,googleadwords_int,2024-12-26,0,0,2024-12-15,At-Risk
u_011411,u_011411@example.com,1,1,2025-03-30,KR,referral,2025-03-17,1,75948,2025-03-21,New
u_004615,u_004615@example.com,1,1,2023-10-11,KR,naver_search,2024-10-16,0,0,2024-12-28,Hibernating
u_014003,u_014003@example.com,1,0,2022-09-20,KR,naver_search,2025-01-20,1,52380,2025-03-21,Potential
u_010748,u_010748@example.com,0,0,2025-03-05,KR,organic,2025-03-30,1,79430,2025-03-24,New
u_006618,u_006618@example.com,0,1,2022-10-10,KR,naver_search,,0,0,2024-05-18,Lost
u_006069,u_006069@example.com,1,1,2022-11-20,KR,naver_search,2024-03-27,0,0,2024-07-18,Lost
u_013221,u_013221@example.com,1,0,2022-12-14,KR,Facebook Ads,2025-02-03,1,98720,2025-02-20,Potential
u_012492,u_012492@example.com,1,1,2023-04-28,KR,Facebook Ads,2024-11-25,0,0,2025-02-22,Potential
u_009492,u_009492@example.com,1,1,2023-02-19,KR,organic,2024-08-09,0,0,2024-03-27,Lost
u_002372,u_002372@example.com,1,1,2024-03-11,KR,googleadwords_int,2024-11-24,0,0,2025-01-10,At-Risk
u_014161,u_014161@example.com,1,0,2024-01-03,JP,naver_search,2024-12-22,0,0,2025-02-06,Potential
u_008251,u_008251@example.com,1,1,2022-07-05,KR,Facebook Ads,2024-08-21,0,0,2024-02-29,Lost
u_010495,u_010495@example.com,1,0,2023-04-19,KR,googleadwords_int,,0,0,2024-08-17,Lost
u_003036,u_003036@example.com,1,1,2023-03-03,KR,organic,2024-12-10,0,0,2025-01-03,At-Risk
u_013018,u_013018@example.com,0,0,2023-11-16,KR,naver_search,2024-11-27,0,0,2025-01-15,Potential
u_003613,u_003613@example.com,1,0,2023-12-19,KR,googleadwords_int,2024-10-20,0,0,2024-12-08,At-Risk
u_014797,u_014797@example.com,1,1,2023-02-08,KR,Facebook Ads,2025-02-05,1,103958,2025-02-11,Potential
u_011271,u_011271@example.com,0,0,2025-03-22,기타,googleadwords_int,,0,0,2025-03-21,New
u_004881,u_004881@example.com,1,1,2023-07-09,기타,googleadwords_int,2024-12-02,0,0,2025-02-07,Hibernating
u_000327,u_000327@example.com,1,1,2024-03-14,KR,googleadwords_int,2025-02-13,10,1918073,2025-03-29,Champion
u_014998,u_014998@example.com,1,1,2024-07-29,KR,naver_search,2024-11-11,0,0,2025-01-10,Potential
u_010550,u_010550@example.com,1,1,2025-03-19,KR,googleadwords_int,,0,0,2025-03-27,New
u_013479,u_013479@example.com,1,1,2023-03-29,KR,Facebook Ads,2025-01-21,2,120014,2025-02-28,Potential
u_011847,u_011847@example.com,0,1,2023-09-25,KR,referral,2025-01-04,3,281039,2025-02-15,Potential
u_005070,u_005070@example.com,1,1,2023-04-20,KR,googleadwords_int,2024-11-06,0,0,2025-02-26,Hibernating
u_001103,u_001103@example.com,1,1,2023-11-13,KR,naver_search,2025-01-13,7,748177,2025-03-28,Loyal
u_006613,u_006613@example.com,1,0,2023-02-16,KR,Facebook Ads,2024-09-13,0,0,2024-06-05,Lost
u_011701,u_011701@example.com,1,1,2023-06-02,US,naver_search,2024-12-21,0,0,2025-02-08,Potential
u_002897,u_002897@example.com,0,0,2024-08-24,KR,Facebook Ads,2024-10-25,0,0,2025-01-15,At-Risk
u_008387,u_008387@example.com,1,1,2024-08-30,KR,Facebook Ads,2024-05-14,0,0,2024-03-14,Lost
u_007118,u_007118@example.com,0,0,2023-04-28,US,naver_search,2024-09-25,0,0,2024-08-08,Lost
u_011481,u_011481@example.com,0,0,2025-03-07,KR,naver_search,2025-03-14,1,60271,2025-03-22,New
u_002939,u_002939@example.com,1,1,2023-05-30,KR,organic,2024-10-27,0,0,2024-12-13,At-Risk
u_008727,u_008727@example.com,1,1,2024-04-12,KR,organic,,0,0,2024-03-12,Lost
u_008114,u_008114@example.com,1,1,2023-11-02,KR,Facebook Ads,,0,0,2024-08-16,Lost
u_012100,u_012100@example.com,0,0,2023-10-03,US,referral,2024-12-09,0,0,2025-01-02,Potential
u_001908,u_001908@example.com,0,0,2022-08-19,KR,googleadwords_int,2025-02-06,6,877163,2025-03-23,Loyal
u_014643,u_014643@example.com,0,1,2024-11-02,KR,naver_search,2025-02-07,3,125328,2025-01-11,Potential
u_013108,u_013108@example.com,1,1,2023-03-17,KR,googleadwords_int,2025-01-24,2,107714,2025-01-26,Potential
u_010058,u_010058@example.com,1,0,2022-04-13,KR,googleadwords_int,2024-02-25,0,0,2024-03-29,Lost
u_003920,u_003920@example.com,1,1,2022-08-07,KR,naver_search,2024-12-21,0,0,2024-12-09,At-Risk
u_011823,u_011823@example.com,1,1,2024-02-18,KR,googleadwords_int,2025-01-01,3,342722,2025-03-19,Potential
u_005027,u_005027@example.com,1,1,2023-06-07,KR,Facebook Ads,2024-12-09,0,0,2025-02-06,Hibernating
u_014503,u_014503@example.com,0,0,2023-08-14,KR,naver_search,2025-01-25,3,292339,2025-02-01,Potential
u_007474,u_007474@example.com,1,1,2023-03-21,KR,naver_search,,0,0,2024-04-13,Lost
u_004714,u_004714@example.com,1,1,2023-01-09,KR,naver_search,2024-11-11,0,0,2025-02-05,Hibernating
u_011772,u_011772@example.com,0,0,2023-08-07,KR,googleadwords_int,2025-01-20,1,70864,2025-02-19,Potential
u_012695,u_012695@example.com,0,1,2023-10-03,KR,googleadwords_int,2024-12-07,0,0,2025-02-10,Potential
u_011065,u_011065@example.com,0,0,2025-03-27,KR,Facebook Ads,2025-03-31,1,70460,2025-03-24,New
u_013663,u_013663@example.com,0,1,2023-10-24,KR,organic,2024-12-20,0,0,2025-01-31,Potential
u_002008,u_002008@example.com,0,1,2022-07-17,KR,Facebook Ads,2025-01-08,6,697893,2025-03-21,Loyal
u_002723,u_002723@example.com,1,1,2024-04-05,KR,organic,2024-12-25,0,0,2024-12-15,At-Risk
u_012000,u_012000@example.com,1,1,2023-05-13,KR,googleadwords_int,2025-02-08,2,116092,2025-02-20,Potential
u_000676,u_000676@example.com,1,1,2023-03-28,KR,organic,2025-03-15,5,456374,2025-03-29,Champion
u_008926,u_008926@example.com,1,1,2023-11-28,KR,organic,2024-02-16,0,0,2024-04-29,Lost
u_010744,u_010744@example.com,0,0,2025-03-12,KR,naver_search,2025-03-31,1,57663,2025-03-30,New
u_003956,u_003956@example.com,1,1,2023-01-13,KR,Facebook Ads,2024-11-29,0,0,2024-12-15,At-Risk
u_013160,u_013160@example.com,1,0,2024-10-07,KR,organic,2024-11-23,0,0,2025-02-17,Potential
u_001590,u_001590@example.com,1,1,2022-12-12,KR,referral,2025-02-24,8,440385,2025-03-22,Loyal
u_001502,u_001502@example.com,1,1,2023-03-24,KR,Facebook Ads,2025-01-20,8,650672,2025-03-25,Loyal
u_010580,u_010580@example.com,1,0,2025-03-24,KR,organic,,0,0,2025-03-30,New
u_007620,u_007620@example.com,0,1,2022-06-23,KR,Facebook Ads,2024-03-31,0,0,2024-08-29,Lost
u_006397,u_006397@example.com,1,1,2023-03-01,KR,organic,2024-06-15,0,0,2024-07-19,Lost
u_006043,u_006043@example.com,0,1,2025-01-27,KR,Facebook Ads,2024-04-28,0,0,2024-04-16,Lost
u_000183,u_000183@example.com,1,0,2024-07-23,KR,Facebook Ads,2025-03-31,12,1825232,2025-03-26,Champion
u_004840,u_004840@example.com,0,0,2022-07-04,KR,googleadwords_int,2024-11-16,0,0,2024-12-24,Hibernating
u_009414,u_009414@example.com,0,0,2022-08-08,KR,naver_search,2024-04-11,0,0,2024-06-14,Lost
u_011260,u_011260@example.com,1,0,2025-03-26,KR,naver_search,,0,0,2025-03-22,New
u_004522,u_004522@example.com,0,1,2023-02-22,KR,naver_search,2024-11-06,0,0,2025-01-23,Hibernating
u_007380,u_007380@example.com,1,1,2022-12-29,KR,googleadwords_int,,0,0,2024-03-26,Lost
u_000882,u_000882@example.com,1,1,2023-01-22,KR,organic,2025-02-05,9,958882,2025-03-23,Loyal
u_010324,u_010324@example.com,0,0,2024-10-15,KR,Facebook Ads,2024-03-18,0,0,2024-07-23,Lost
u_006798,u_006798@example.com,1,1,2023-02-02,KR,naver_search,2024-09-06,0,0,2024-06-08,Lost
u_005738,u_005738@example.com,1,1,2022-12-10,KR,googleadwords_int,2024-12-02,0,0,2025-02-02,Hibernating
u_001080,u_001080@example.com,1,1,2023-04-18,KR,naver_search,2025-02-05,6,847040,2025-03-30,Loyal
u_011557,u_011557@example.com,1,1,2025-03-09,KR,naver_search,,0,0,2025-03-24,New
u_001729,u_001729@example.com,1,1,2023-05-02,KR,Facebook Ads,2025-01-17,4,500542,2025-03-23,Loyal
u_014715,u_014715@example.com,0,0,2022-10-11,KR,Facebook Ads,2024-11-22,0,0,2025-01-13,Potential
u_013429,u_013429@example.com,0,1,2022-11-14,KR,googleadwords_int,2025-03-01,1,89575,2025-03-20,Potential
u_003279,u_003279@example.com,1,1,2024-05-14,KR,googleadwords_int,2024-12-19,0,0,2025-02-02,At-Risk
u_013747,u_013747@example.com,1,1,2022-09-04,KR,googleadwords_int,2024-12-02,0,0,2025-03-19,Potential
u_004469,u_004469@example.com,0,1,2023-06-22,KR,Facebook Ads,2024-11-29,0,0,2024-12-04,At-Risk
u_014208,u_014208@example.com,1,1,2023-04-03,KR,naver_search,2024-12-20,0,0,2025-03-01,Potential
u_013230,u_013230@example.com,1,1,2022-08-12,KR,naver_search,2024-12-06,0,0,2025-03-02,Potential
u_010361,u_010361@example.com,1,1,2023-08-15,KR,naver_search,,0,0,2024-08-02,Lost
u_002822,u_002822@example.com,0,1,2023-09-14,KR,Facebook Ads,2024-12-06,0,0,2024-12-30,At-Risk
u_000157,u_000157@example.com,1,0,2024-03-18,KR,naver_search,2025-02-23,12,1443965,2025-03-29,Champion
u_003116,u_003116@example.com,1,1,2023-03-06,KR,naver_search,2024-10-24,0,0,2024-12-01,At-Risk
u_006724,u_006724@example.com,1,0,2022-04-27,US,naver_search,2024-08-03,0,0,2024-06-16,Lost
u_005448,u_005448@example.com,1,0,2023-07-19,KR,organic,2024-11-26,0,0,2025-01-05,Hibernating
u_013407,u_013407@example.com,1,0,2024-04-18,KR,organic,2024-12-06,0,0,2025-02-24,Potential
u_013400,u_013400@example.com,1,0,2023-12-05,KR,naver_search,2025-02-11,1,52689,2025-01-06,Potential
u_000993,u_000993@example.com,1,1,2024-10-01,KR,organic,2025-01-05,6,444550,2025-03-21,Loyal
u_002451,u_002451@example.com,1,1,2024-02-26,KR,referral,2024-12-09,0,0,2025-02-08,At-Risk
u_010267,u_010267@example.com,1,1,2024-09-04,KR,Facebook Ads,2024-05-09,0,0,2024-04-19,Lost
u_008341,u_008341@example.com,0,0,2022-07-05,KR,organic,2024-06-15,0,0,2024-05-01,Lost
u_004402,u_004402@example.com,1,1,2024-08-27,KR,naver_search,2024-11-06,0,0,2025-01-17,At-Risk
u_010605,u_010605@example.com,1,1,2025-03-07,KR,googleadwords_int,,0,0,2025-03-30,New
u_012076,u_012076@example.com,1,1,2024-09-22,KR,naver_search,2024-11-13,0,0,2025-02-12,Potential
u_013640,u_013640@example.com,0,1,2022-11-04,KR,naver_search,2024-12-20,0,0,2025-02-28,Potential
u_008078,u_008078@example.com,0,1,2023-09-06,KR,Facebook Ads,2024-03-21,0,0,2024-06-21,Lost
u_014879,u_014879@example.com,0,0,2023-06-24,JP,naver_search,2025-02-07,3,163323,2025-03-08,Potential
u_010111,u_010111@example.com,1,1,2022-10-02,KR,googleadwords_int,2024-02-27,0,0,2024-06-14,Lost
u_000237,u_000237@example.com,1,1,2024-05-04,KR,organic,2025-02-14,10,1108658,2025-03-26,Champion
u_003202,u_003202@example.com,1,1,2024-09-02,KR,Facebook Ads,2024-12-11,0,0,2025-01-08,At-Risk
u_008741,u_008741@example.com,0,1,2023-04-16,KR,Facebook Ads,2024-05-09,0,0,2024-05-31,Lost
u_001129,u_001129@example.com,1,1,2022-09-19,KR,organic,2025-02-15,9,513845,2025-03-23,Loyal
u_004767,u_004767@example.com,1,1,2025-01-28,KR,referral,2024-11-26,0,0,2024-12-09,Hibernating
u_009491,u_009491@example.com,0,0,2023-06-22,KR,googleadwords_int,2024-02-11,0,0,2024-06-13,Lost
u_002538,u_002538@example.com,1,1,2024-09-05,KR,Facebook Ads,2024-10-08,0,0,2025-01-14,At-Risk
u_003518,u_003518@example.com,1,1,2023-08-02,KR,organic,2024-10-20,0,0,2025-01-29,At-Risk
u_000784,u_000784@example.com,1,1,2024-09-18,KR,naver_search,2025-02-02,9,449714,2025-03-26,Loyal
u_011157,u_011157@example.com,1,1,2025-03-26,KR,googleadwords_int,,0,0,2025-03-22,New
u_001474,u_001474@example.com,1,0,2022-07-17,KR,Facebook Ads,2025-01-05,7,655870,2025-03-25,Loyal
u_009948,u_009948@example.com,1,0,2024-12-19,KR,googleadwords_int,2024-03-17,0,0,2024-06-23,Lost
u_014814,u_014814@example.com,1,1,2023-10-15,KR,googleadwords_int,2024-12-16,0,0,2025-03-06,Potential
u_002385,u_002385@example.com,0,1,2022-08-11,KR,googleadwords_int,2024-12-24,0,0,2024-12-05,At-Risk
u_004941,u_004941@example.com,0,0,2023-08-02,KR,naver_search,2024-11-17,0,0,2025-02-24,Hibernating
u_008673,u_008673@example.com,0,1,2023-03-15,KR,Facebook Ads,2024-02-11,0,0,2024-08-24,Lost
u_000486,u_000486@example.com,1,1,2023-03-28,KR,organic,2025-03-02,6,764496,2025-03-30,Champion
